Date,Open,High,Low,Close,Adj Close,Volume
2011-08-30,120.83000183105469,122.43000030517578,119.26000213623047,121.68000030517578,95.97715759277344,241315700
2011-08-31,122.45999908447266,123.51000213623047,121.30000305175781,122.22000122070312,96.40306091308594,301828400
2011-09-01,122.29000091552734,123.4000015258789,120.77999877929688,120.94000244140625,95.3934555053711,254585900
2011-09-02,118.41999816894531,120.87000274658203,117.43000030517578,117.8499984741211,92.95613098144531,255517200
2011-09-06,114.38999938964844,117.16000366210938,114.37999725341797,116.98999786376953,92.2778091430664,285130500
2011-09-07,118.76000213623047,120.33999633789062,118.36000061035156,120.29000091552734,94.8807373046875,209803200
2011-09-08,119.56999969482422,120.94000244140625,118.7699966430664,119.04000091552734,93.89476013183594,250568200
2011-09-09,117.68000030517578,119.05999755859375,115.27999877929688,115.91999816894531,91.43383026123047,380195100
2011-09-12,114.47000122070312,116.76000213623047,114.05000305175781,116.66999816894531,92.02540588378906,305793500
2011-09-13,117.05000305175781,118.18000030517578,116.22000122070312,117.73999786376953,92.86937713623047,272514700
2011-09-14,118.33999633789062,120.80000305175781,116.72000122070312,119.37000274658203,94.15507507324219,319389500
2011-09-15,120.6500015258789,121.47000122070312,119.4000015258789,121.43000030517578,95.77994537353516,326777200
2011-09-16,121.29000091552734,121.97000122070312,120.31999969482422,121.5199966430664,96.3468017578125,284528300
2011-09-19,119.52999877929688,120.93000030517578,118.72000122070312,120.30999755859375,95.38745880126953,241517000
2011-09-20,120.81999969482422,121.98999786376953,120.01000213623047,120.16999816894531,95.27647399902344,218932200
2011-09-21,120.2300033569336,120.5999984741211,116.44000244140625,116.62999725341797,92.46978759765625,316251300
2011-09-22,113.25,114.20999908447266,111.30000305175781,112.86000061035156,89.4807357788086,513911300
2011-09-23,112.11000061035156,114.16000366210938,112.0199966430664,113.54000091552734,90.01990509033203,307242500
2011-09-26,114.61000061035156,116.4000015258789,112.9800033569336,116.23999786376953,92.16057586669922,260673700
2011-09-27,118.52999877929688,119.55999755859375,116.83999633789062,117.54000091552734,93.1912612915039,311753900
2011-09-28,117.77999877929688,118.48999786376953,114.97000122070312,115.13999938964844,91.28848266601562,286696800
2011-09-29,117.05000305175781,117.62999725341797,113.93000030517578,116.05000305175781,92.00994110107422,298108900
2011-09-30,114.44999694824219,115.44999694824219,113.06999969482422,113.1500015258789,89.71065521240234,288392300
2011-10-03,112.48999786376953,113.94999694824219,109.80999755859375,109.93000030517578,87.15772247314453,365136800
2011-10-04,108.3499984741211,112.58000183105469,107.43000030517578,112.33999633789062,89.06843566894531,459177500
2011-10-05,112.62000274658203,114.72000122070312,111.58000183105469,114.41999816894531,90.71757507324219,284108000
2011-10-06,114.36000061035156,116.66000366210938,113.51000213623047,116.48999786376953,92.35881805419922,257800800
2011-10-07,117.16999816894531,117.25,115.05999755859375,115.70999908447266,91.74036407470703,312657900
2011-10-10,117.68000030517578,119.62999725341797,117.66999816894531,119.58000183105469,94.8087158203125,230666300
2011-10-11,118.87000274658203,120.04000091552734,118.75,119.69999694824219,94.90384674072266,209088000
2011-10-12,120.5999984741211,122.13999938964844,120.33000183105469,120.75,95.7363510131836,281544900
2011-10-13,120.04000091552734,120.87000274658203,119.12000274658203,120.51000213623047,95.54603576660156,212538800
2011-10-14,121.91000366210938,122.5999984741211,121.2300033569336,122.56999969482422,97.1793212890625,211397600
2011-10-17,121.98999786376953,122.55000305175781,119.93000030517578,120.2300033569336,95.32404327392578,202311600
2011-10-18,120.13999938964844,123.5,119.19999694824219,122.58000183105469,97.18724060058594,318857900
2011-10-19,122.37999725341797,123.08000183105469,120.70999908447266,121.12999725341797,96.03761291503906,226601300
2011-10-20,121.43000030517578,122.0999984741211,119.81999969482422,121.66000366210938,96.45780944824219,262075600
2011-10-21,123.08999633789062,124.12000274658203,122.72000122070312,123.97000122070312,98.28929901123047,278999400
2011-10-24,124.16999816894531,125.80000305175781,124.05999755859375,125.48999786376953,99.49440002441406,203215600
2011-10-25,124.88999938964844,124.94999694824219,122.77999877929688,123.05000305175781,97.55989837646484,268596800
2011-10-26,124.3499984741211,124.7699966430664,122.20999908447266,124.30000305175781,98.55094909667969,289053800
2011-10-27,127.62999725341797,129.4199981689453,126.61000061035156,128.6300048828125,101.98397827148438,393220200
2011-10-28,128.0,128.85000610351562,127.80000305175781,128.60000610351562,101.96018981933594,225906500
2011-10-31,127.16000366210938,128.6199951171875,125.31999969482422,125.5,99.50237274169922,228146700
2011-11-01,122.02999877929688,123.51000213623047,121.5199966430664,122.0,96.72740173339844,416565800
2011-11-02,123.83000183105469,124.4000015258789,122.79000091552734,123.98999786376953,98.30516052246094,244717600
2011-11-03,125.2699966430664,126.5,123.5999984741211,126.25,100.09696960449219,291174800
2011-11-04,125.2300033569336,125.69999694824219,124.01000213623047,125.4800033569336,99.48651123046875,249401600
2011-11-07,125.38999938964844,126.38999938964844,124.19999694824219,126.26000213623047,100.10491180419922,196617200
2011-11-08,126.91999816894531,128.02000427246094,125.70999908447266,127.87999725341797,101.38932800292969,224426300
2011-11-09,124.88999938964844,125.80000305175781,122.86000061035156,123.16000366210938,97.64708709716797,337982000
2011-11-10,124.79000091552734,124.94000244140625,123.0199966430664,124.31999969482422,98.56680297851562,231866500
2011-11-11,125.83000183105469,126.98999786376953,125.79000091552734,126.66000366210938,100.42205047607422,189924400
2011-11-14,126.19000244140625,127.44999694824219,124.91999816894531,125.45999908447266,99.47064208984375,159258300
2011-11-15,125.16999816894531,126.75,124.72000122070312,126.08000183105469,99.96219635009766,184709400
2011-11-16,124.80999755859375,126.33999633789062,123.9000015258789,124.08000183105469,98.37652587890625,235782500
2011-11-17,123.8499984741211,124.16000366210938,121.2300033569336,122.11000061035156,96.81459045410156,331219600
2011-11-18,122.5,122.75,121.47000122070312,121.9800033569336,96.71155548095703,215580400
2011-11-21,120.19999694824219,120.3499984741211,118.6500015258789,119.66000366210938,94.87212371826172,229611600
2011-11-22,119.4000015258789,120.0999984741211,118.5199966430664,119.19000244140625,94.49949645996094,216494900
2011-11-23,118.06999969482422,119.19000244140625,116.55999755859375,116.55999755859375,92.41431427001953,224329100
2011-11-25,116.37999725341797,117.69999694824219,116.19999694824219,116.33999633789062,92.23985290527344,99557000
2011-11-28,119.54000091552734,120.18000030517578,118.81999969482422,119.70999908447266,94.91175842285156,210686000
2011-11-29,120.05000305175781,121.0,119.61000061035156,120.05000305175781,95.18135070800781,199241500
2011-11-30,123.48999786376953,125.22000122070312,120.0,124.98999786376953,99.09799194335938,324439500
2011-12-01,124.8499984741211,125.63999938964844,124.43000030517578,124.97000122070312,99.0821304321289,176954800
2011-12-02,126.12000274658203,126.5,124.77999877929688,124.86000061035156,98.99493408203125,221109700
2011-12-05,126.83999633789062,127.18000030517578,125.44000244140625,126.22000122070312,100.07320404052734,225263900
2011-12-06,126.20999908447266,127.11000061035156,125.76000213623047,126.26000213623047,100.10491180419922,178842100
2011-12-07,125.83999633789062,127.26000213623047,124.97000122070312,126.7300033569336,100.47758483886719,237802500
2011-12-08,125.9000015258789,126.18000030517578,123.6500015258789,123.94999694824219,98.27339172363281,240862800
2011-12-09,124.51000213623047,126.37000274658203,124.4000015258789,126.05000305175781,99.93842315673828,209111400
2011-12-12,124.94999694824219,124.97000122070312,123.16000366210938,124.20999908447266,98.47959899902344,215826100
2011-12-13,124.86000061035156,125.56999969482422,122.44999694824219,123.05000305175781,97.55989837646484,245159800
2011-12-14,122.55999755859375,123.02999877929688,121.47000122070312,121.73999786376953,96.52122497558594,238618800
2011-12-15,123.02999877929688,123.19999694824219,121.98999786376953,122.18000030517578,96.8700942993164,199109200
2011-12-16,122.2300033569336,122.94999694824219,121.30000305175781,121.58999633789062,97.01371765136719,220481400
2011-12-19,122.05999755859375,122.31999969482422,120.02999877929688,120.29000091552734,95.9764633178711,183903000
2011-12-20,122.18000030517578,124.13999938964844,120.37000274658203,123.93000030517578,98.88074493408203,225418100
2011-12-21,123.93000030517578,124.36000061035156,122.75,124.16999816894531,99.07222747802734,194230900
2011-12-22,124.62999725341797,125.4000015258789,124.2300033569336,125.2699966430664,99.94989013671875,119465400
2011-12-23,125.66999816894531,126.43000030517578,125.41000366210938,126.38999938964844,100.84352111816406,92187200
2011-12-27,126.16999816894531,126.81999969482422,126.05999755859375,126.48999786376953,100.92330932617188,86075700
2011-12-28,126.51000213623047,126.52999877929688,124.7300033569336,124.83000183105469,99.59886169433594,119107100
2011-12-29,125.23999786376953,126.25,124.86000061035156,126.12000274658203,100.62809753417969,123507200
2011-12-30,126.0199966430664,126.33000183105469,125.5,125.5,100.13343048095703,95599000
2012-01-03,127.76000213623047,128.3800048828125,127.43000030517578,127.5,101.72915649414062,193697900
2012-01-04,127.19999694824219,127.80999755859375,126.70999908447266,127.69999694824219,101.88874053955078,127186500
2012-01-05,127.01000213623047,128.22999572753906,126.43000030517578,128.0399932861328,102.16000366210938,173895000
2012-01-06,128.1999969482422,128.22000122070312,127.29000091552734,127.70999908447266,101.89674377441406,148050000
2012-01-09,128.0,128.17999267578125,127.41000366210938,128.02000427246094,102.1440658569336,99530200
2012-01-10,129.38999938964844,129.64999389648438,128.9499969482422,129.1300048828125,103.02970886230469,115282000
2012-01-11,128.72999572753906,129.3699951171875,128.52000427246094,129.1999969482422,103.0855712890625,111540700
2012-01-12,129.57000732421875,129.6999969482422,128.5399932861328,129.50999450683594,103.33289337158203,118983700
2012-01-13,128.63999938964844,129.0500030517578,127.72000122070312,128.83999633789062,102.79830169677734,179836200
2012-01-17,130.0800018310547,130.32000732421875,128.89999389648438,129.33999633789062,103.19725036621094,132209200
2012-01-18,129.30999755859375,130.83999633789062,129.0800018310547,130.77000427246094,104.33818817138672,163395200
2012-01-19,131.22000122070312,131.57000732421875,130.8000030517578,131.4600067138672,104.88875579833984,126328900
2012-01-20,131.24000549316406,131.9499969482422,130.9199981689453,131.9499969482422,105.27973937988281,138230200
2012-01-23,131.50999450683594,132.25,130.97999572753906,131.61000061035156,105.00843811035156,129295800
2012-01-24,130.8000030517578,131.5,130.60000610351562,131.4600067138672,104.88875579833984,103083300
2012-01-25,131.25999450683594,132.8699951171875,130.75,132.55999755859375,105.76641845703125,198613200
2012-01-26,133.14999389648438,133.39999389648438,131.36000061035156,131.8800048828125,105.22386169433594,184880500
2012-01-27,131.24000549316406,132.0500030517578,131.14999389648438,131.82000732421875,105.17599487304688,135259100
2012-01-30,130.50999450683594,131.44000244140625,130.05999755859375,131.3699951171875,104.81694030761719,147311800
2012-01-31,132.02000427246094,132.17999267578125,130.67999267578125,131.32000732421875,104.77704620361328,157212000
2012-02-01,132.2899932861328,133.13999938964844,132.1300048828125,132.47000122070312,105.69461059570312,166234500
2012-02-02,132.72999572753906,133.02000427246094,132.2100067138672,132.67999267578125,105.8621826171875,113090400
2012-02-03,134.0,134.6199951171875,133.77000427246094,134.5399932861328,107.3462142944336,160598500
2012-02-06,133.97999572753906,134.50999450683594,133.8300018310547,134.4499969482422,107.27435302734375,107694500
2012-02-07,134.1699981689453,135.02000427246094,133.63999938964844,134.7899932861328,107.54568481445312,135528100
2012-02-08,134.86000061035156,135.22000122070312,134.30999755859375,135.19000244140625,107.86482238769531,139361400
2012-02-09,135.41000366210938,135.58999633789062,134.55999755859375,135.36000061035156,108.00044250488281,148602900
2012-02-10,134.16000366210938,134.47000122070312,133.83999633789062,134.36000061035156,107.20262145996094,167907500
2012-02-13,135.32000732421875,135.52000427246094,134.74000549316406,135.36000061035156,108.00044250488281,115841900
2012-02-14,135.0,135.27000427246094,134.25,135.19000244140625,107.86482238769531,165329500
2012-02-15,135.6300048828125,135.8300018310547,134.2899932861328,134.55999755859375,107.36216735839844,195195100
2012-02-16,134.57000732421875,136.1699981689453,134.3300018310547,136.0500030517578,108.55101776123047,186567800
2012-02-17,136.52000427246094,136.6300048828125,135.9600067138672,136.41000366210938,108.83821105957031,129869400
2012-02-21,136.72999572753906,137.0500030517578,136.0500030517578,136.47000122070312,108.8861083984375,134042300
2012-02-22,136.25999450683594,136.5500030517578,135.7899932861328,136.02999877929688,108.53501892089844,124455300
2012-02-23,135.9600067138672,136.72999572753906,135.5,136.6300048828125,109.0137939453125,137704300
2012-02-24,136.92999267578125,137.1999969482422,136.6300048828125,136.92999267578125,109.25312042236328,105539100
2012-02-27,136.02000427246094,137.52999877929688,135.8000030517578,137.16000366210938,109.43666076660156,145728900
2012-02-28,137.1999969482422,137.72000122070312,136.92999267578125,137.55999755859375,109.7557601928711,129355900
2012-02-29,137.75999450683594,138.19000244140625,136.5399932861328,137.02000427246094,109.32490539550781,185934700
2012-03-01,137.30999755859375,137.99000549316406,136.92999267578125,137.72999572753906,109.89142608642578,145023500
2012-03-02,137.63999938964844,137.82000732421875,137.0,137.30999755859375,109.55630493164062,120638300
2012-03-05,137.10000610351562,137.1999969482422,136.27999877929688,136.75,109.10950469970703,140765000
2012-03-06,135.35000610351562,135.42999267578125,134.36000061035156,134.75,107.51375579833984,202129900
2012-03-07,135.05999755859375,135.91000366210938,134.92999267578125,135.69000244140625,108.2637710571289,143692200
2012-03-08,136.52000427246094,137.32000732421875,136.24000549316406,137.0399932861328,109.34088134765625,116968900
2012-03-09,137.3000030517578,137.92999267578125,137.1300048828125,137.57000732421875,109.76378631591797,122836800
2012-03-12,137.5500030517578,137.75999450683594,137.08999633789062,137.5800018310547,109.77171325683594,104003500
2012-03-13,138.32000732421875,140.1300048828125,138.08999633789062,140.05999755859375,111.7505111694336,184090500
2012-03-14,140.10000610351562,140.4499969482422,139.47999572753906,139.91000366210938,111.63080596923828,145163600
2012-03-15,140.1199951171875,140.77999877929688,139.75999450683594,140.72000122070312,112.2770767211914,165118500
2012-03-16,140.36000061035156,140.47999572753906,140.0,140.3000030517578,112.43255615234375,152893500
2012-03-19,140.2100067138672,141.27999877929688,140.11000061035156,140.85000610351562,112.873291015625,125291100
2012-03-20,140.0500030517578,140.61000061035156,139.63999938964844,140.44000244140625,112.54476165771484,121729700
2012-03-21,140.52000427246094,140.64999389648438,139.9199981689453,140.2100067138672,112.36042785644531,122388400
2012-03-22,139.17999267578125,139.5500030517578,138.74000549316406,139.1999969482422,111.55103302001953,135216700
2012-03-23,139.32000732421875,139.80999755859375,138.5500030517578,139.64999389648438,111.91168212890625,120521000
2012-03-26,140.64999389648438,141.61000061035156,140.60000610351562,141.61000061035156,113.48236846923828,120164000
2012-03-27,141.74000549316406,141.8300018310547,141.0800018310547,141.1699981689453,113.12976837158203,119868500
2012-03-28,141.10000610351562,141.32000732421875,139.63999938964844,140.47000122070312,112.56875610351562,148562100
2012-03-29,139.63999938964844,140.49000549316406,139.08999633789062,140.22999572753906,112.37646484375,164963700
2012-03-30,140.9199981689453,141.0500030517578,140.0500030517578,140.80999755859375,112.84125518798828,135486800
2012-04-02,140.63999938964844,142.2100067138672,140.36000061035156,141.83999633789062,113.66667938232422,151741100
2012-04-03,141.63999938964844,141.8800048828125,140.42999267578125,141.25999450683594,113.20184326171875,155806700
2012-04-04,140.22000122070312,140.33999633789062,139.33999633789062,139.86000061035156,112.07994079589844,146896000
2012-04-05,139.3800048828125,140.1999969482422,139.25999450683594,139.7899932861328,112.02383422851562,137439400
2012-04-09,138.02999877929688,139.83999633789062,137.83999633789062,138.22000122070312,110.76565551757812,127555900
2012-04-10,137.9499969482422,138.33999633789062,135.75999450683594,135.89999389648438,108.90652465820312,235360300
2012-04-11,137.2899932861328,137.5399932861328,136.75,137.0,109.78801727294922,154133000
2012-04-12,137.1300048828125,138.89999389648438,137.02999877929688,138.7899932861328,111.22247314453125,154321500
2012-04-13,138.47000122070312,138.82000732421875,137.00999450683594,137.13999938964844,109.90019989013672,169246700
2012-04-16,137.83999633789062,138.0399932861328,136.5800018310547,137.0500030517578,109.8281021118164,147825300
2012-04-17,137.83999633789062,139.36000061035156,137.6999969482422,139.0800018310547,111.45487213134766,147877600
2012-04-18,138.4600067138672,139.0800018310547,138.3800048828125,138.61000061035156,111.07820892333984,123884200
2012-04-19,138.6300048828125,139.14999389648438,137.07000732421875,137.72000122070312,110.3649673461914,198666700
2012-04-20,138.3300018310547,138.8300018310547,137.8699951171875,137.9499969482422,110.54933166503906,143199600
2012-04-23,136.5399932861328,136.91000366210938,135.94000244140625,136.7899932861328,109.61971282958984,171844900
2012-04-24,136.91000366210938,137.66000366210938,136.8000030517578,137.30999755859375,110.03644561767578,137484200
2012-04-25,138.64999389648438,139.25,138.52999877929688,139.19000244140625,111.54303741455078,150252200
2012-04-26,138.88999938964844,140.32000732421875,138.80999755859375,140.16000366210938,112.32036590576172,136291600
2012-04-27,140.5800018310547,140.7899932861328,139.8000030517578,140.38999938964844,112.5046615600586,130725000
2012-04-30,140.11000061035156,140.2100067138672,139.49000549316406,139.8699951171875,112.08793640136719,115092200
2012-05-01,139.7899932861328,141.66000366210938,139.6300048828125,140.74000549316406,112.78514099121094,138832200
2012-05-02,139.9199981689453,140.4600067138672,139.4600067138672,140.32000732421875,112.44859313964844,121081000
2012-05-03,140.33999633789062,140.4499969482422,138.99000549316406,139.25,111.59109497070312,143759700
2012-05-04,138.52000427246094,139.3000030517578,136.9199981689453,137.0,109.78801727294922,193927300
2012-05-07,136.50999450683594,137.55999755859375,136.4600067138672,137.10000610351562,109.8681411743164,127765900
2012-05-08,136.27999877929688,136.77000427246094,134.9199981689453,136.5500030517578,109.4273910522461,213377700
2012-05-09,135.10000610351562,136.61000061035156,134.49000549316406,135.74000549316406,108.77833557128906,220752500
2012-05-10,136.67999267578125,136.85000610351562,135.7100067138672,136.02000427246094,109.00267028808594,150600000
2012-05-11,135.1699981689453,136.8699951171875,135.11000061035156,135.61000061035156,108.67411804199219,153032400
2012-05-14,134.30999755859375,135.61000061035156,133.91000366210938,134.11000061035156,107.47205352783203,163910000
2012-05-15,134.02000427246094,134.80999755859375,133.1300048828125,133.33999633789062,106.85498809814453,207629300
2012-05-16,133.94000244140625,134.5500030517578,132.8000030517578,132.8300018310547,106.4463119506836,207265500
2012-05-17,132.86000061035156,133.02000427246094,130.7899932861328,130.86000061035156,104.86756134033203,247992900
2012-05-18,131.3699951171875,131.60000610351562,129.5500030517578,129.74000549316406,103.97006225585938,319615900
2012-05-21,130.16000366210938,132.02000427246094,129.9499969482422,131.97000122070312,105.75712585449219,177861100
2012-05-22,132.30999755859375,133.22999572753906,131.33999633789062,132.1999969482422,105.94142150878906,197531200
2012-05-23,131.25,132.4600067138672,129.99000549316406,132.27000427246094,105.99756622314453,204958400
2012-05-24,132.6300048828125,132.83999633789062,131.4199981689453,132.52999877929688,106.20587921142578,167357600
2012-05-25,132.47999572753906,132.85000610351562,131.77999877929688,132.10000610351562,105.86132049560547,135465600
2012-05-29,133.16000366210938,133.92999267578125,131.1699981689453,133.6999969482422,107.14350128173828,152883500
2012-05-30,132.55999755859375,133.69000244140625,131.49000549316406,131.75999450683594,105.58881378173828,162370400
2012-05-31,131.7100067138672,132.4499969482422,130.33999633789062,131.47000122070312,105.35641479492188,196186000
2012-06-01,129.41000366210938,131.5,128.16000366210938,128.16000366210938,102.70389556884766,253240900
2012-06-04,128.38999938964844,128.74000549316406,127.13999938964844,128.10000610351562,102.65580749511719,202545800
2012-06-05,127.8499984741211,129.25999450683594,127.77999877929688,129.07000732421875,103.43315124511719,164149400
2012-06-06,129.97000122070312,132.02999877929688,129.92999267578125,131.97000122070312,105.75712585449219,184202800
2012-06-07,133.47000122070312,133.52999877929688,131.77999877929688,132.0500030517578,105.82127380371094,184772700
2012-06-08,131.7100067138672,133.1300048828125,131.2899932861328,133.10000610351562,106.6626968383789,143915400
2012-06-11,134.1699981689453,134.25,131.27999877929688,131.41000366210938,105.30835723876953,169756100
2012-06-12,131.7899932861328,133.00999450683594,131.16000366210938,132.9199981689453,106.5184555053711,181931800
2012-06-13,132.52999877929688,133.36000061035156,131.6199951171875,132.07000732421875,105.83726501464844,172223900
2012-06-14,132.33999633789062,134.0,131.97999572753906,133.47000122070312,106.95921325683594,230615500
2012-06-15,133.3800048828125,134.25999450683594,133.10000610351562,134.13999938964844,108.05305480957031,169444500
2012-06-18,133.5800018310547,134.72999572753906,133.27999877929688,134.39999389648438,108.26250457763672,131360900
2012-06-19,135.0800018310547,136.25,134.3699951171875,135.6999969482422,109.30966186523438,137382600
2012-06-20,135.7100067138672,136.10000610351562,134.27000427246094,135.47999572753906,109.13248443603516,206451800
2012-06-21,135.63999938964844,135.77999877929688,132.3300018310547,132.44000244140625,106.68367004394531,205272200
2012-06-22,133.1300048828125,133.7100067138672,132.6199951171875,133.4600067138672,107.50533294677734,130029200
2012-06-25,132.0500030517578,132.10000610351562,130.85000610351562,131.32000732421875,105.78150939941406,146375700
2012-06-26,131.6999969482422,132.3800048828125,130.92999267578125,131.97999572753906,106.31314849853516,141634000
2012-06-27,132.4199981689453,133.42999267578125,131.97000122070312,133.1699981689453,107.27171325683594,108088000
2012-06-28,132.2899932861328,132.99000549316406,131.27999877929688,132.7899932861328,106.96564483642578,169242100
2012-06-29,135.1999969482422,136.27000427246094,134.85000610351562,136.10000610351562,109.63188934326172,212250900
2012-07-02,136.47999572753906,136.64999389648438,135.52000427246094,136.50999450683594,109.9621353149414,129524500
2012-07-03,136.47999572753906,137.50999450683594,136.33999633789062,137.41000366210938,110.68712615966797,80450000
2012-07-05,136.89999389648438,137.8000030517578,136.2899932861328,136.7899932861328,110.18770599365234,126177500
2012-07-06,135.47000122070312,135.77000427246094,134.85000610351562,135.49000549316406,109.14055633544922,151192100
2012-07-09,135.3800048828125,135.57000732421875,134.6999969482422,135.32000732421875,109.00362396240234,103780500
2012-07-10,136.00999450683594,136.22999572753906,133.67999267578125,134.13999938964844,108.05305480957031,167884800
2012-07-11,134.2100067138672,134.60000610351562,133.3800048828125,134.16000366210938,108.06919860839844,141733400
2012-07-12,133.3800048828125,134.22999572753906,132.60000610351562,133.50999450683594,107.54559326171875,143583200
2012-07-13,133.86000061035156,135.88999938964844,133.83999633789062,135.75,109.3499984741211,129642600
2012-07-16,135.44000244140625,135.8300018310547,134.89999389648438,135.42999267578125,109.09219360351562,97525200
2012-07-17,135.97000122070312,136.63999938964844,134.5500030517578,136.36000061035156,109.84130859375,138860300
2012-07-18,136.0399932861328,137.63999938964844,135.9600067138672,137.3699951171875,110.65491485595703,113349700
2012-07-19,137.64999389648438,138.17999267578125,137.2100067138672,137.72999572753906,110.94491577148438,129847300
2012-07-20,136.9499969482422,137.16000366210938,136.32000732421875,136.47000122070312,109.92992401123047,142904500
2012-07-23,134.47000122070312,136.3800048828125,133.83999633789062,135.08999633789062,108.81831359863281,145210900
2012-07-24,135.19000244140625,135.25,133.02999877929688,133.92999267578125,107.88390350341797,173301200
2012-07-25,134.2100067138672,134.55999755859375,133.25,133.9600067138672,107.90811157226562,129122300
2012-07-26,135.88999938964844,136.4600067138672,135.25999450683594,136.1699981689453,109.68827056884766,156526500
2012-07-27,136.88999938964844,139.07000732421875,136.13999938964844,138.67999267578125,111.71012115478516,236768900
2012-07-30,138.52000427246094,139.33999633789062,138.27000427246094,138.67999267578125,111.71012115478516,106782000
2012-07-31,138.49000549316406,138.8699951171875,137.7100067138672,137.7100067138672,110.9288101196289,120575900
2012-08-01,138.6999969482422,138.72999572753906,137.39999389648438,137.58999633789062,110.83210754394531,138293800
2012-08-02,136.5500030517578,137.57000732421875,135.5800018310547,136.63999938964844,110.06690216064453,199556600
2012-08-03,138.55999755859375,139.63999938964844,136.67999267578125,139.35000610351562,112.24984741210938,157825000
2012-08-06,139.72000122070312,140.1699981689453,139.55999755859375,139.6199951171875,112.46732330322266,86326200
2012-08-07,140.17999267578125,140.9199981689453,140.02999877929688,140.32000732421875,113.0312271118164,109545100
2012-08-08,139.85000610351562,140.64999389648438,139.80999755859375,140.49000549316406,113.16817474365234,89754700
2012-08-09,140.2899932861328,140.88999938964844,140.14999389648438,140.61000061035156,113.26482391357422,90291700
2012-08-10,140.0399932861328,140.88999938964844,139.80999755859375,140.83999633789062,113.45013427734375,99792700
2012-08-13,140.60000610351562,140.83999633789062,140.0399932861328,140.77000427246094,113.3936996459961,79426900
2012-08-14,141.2899932861328,141.3800048828125,140.3699951171875,140.7899932861328,113.40982055664062,102379400
2012-08-15,140.63999938964844,141.19000244140625,140.5500030517578,140.9499969482422,113.53870391845703,71085900
2012-08-16,141.14999389648438,142.16000366210938,140.8000030517578,141.99000549316406,114.37643432617188,112014200
2012-08-17,142.22999572753906,142.3000030517578,141.86000061035156,142.17999267578125,114.52947235107422,90813700
2012-08-20,141.97999572753906,142.22000122070312,141.58999633789062,142.19000244140625,114.53755950927734,78255700
2012-08-21,142.5399932861328,143.08999633789062,141.4499969482422,141.75999450683594,114.19120025634766,105581100
2012-08-22,141.39999389648438,142.0500030517578,141.07000732421875,141.82000732421875,114.23948669433594,133243500
2012-08-23,141.47000122070312,141.47999572753906,140.44000244140625,140.66000366210938,113.30508422851562,111466400
2012-08-24,140.30999755859375,141.8300018310547,140.22000122070312,141.50999450683594,113.98979949951172,99481200
2012-08-27,141.88999938964844,142.0800018310547,141.33999633789062,141.5399932861328,114.01396942138672,68785900
2012-08-28,141.17999267578125,141.83999633789062,140.97000122070312,141.39999389648438,113.90118408203125,75689600
2012-08-29,141.52000427246094,141.88999938964844,141.1199951171875,141.50999450683594,113.98979949951172,65421300
2012-08-30,140.89999389648438,140.94000244140625,140.19000244140625,140.49000549316406,113.16817474365234,96589900
2012-08-31,141.2899932861328,141.82000732421875,140.36000061035156,141.16000366210938,113.70785522460938,151970400
2012-09-04,141.0399932861328,141.4600067138672,140.1300048828125,141.02999877929688,113.60315704345703,120226200
2012-09-05,141.08999633789062,141.47000122070312,140.6300048828125,140.91000366210938,113.50647735595703,100660300
2012-09-06,141.75999450683594,143.77999877929688,141.75,143.77000427246094,115.8102798461914,158272500
2012-09-07,144.00999450683594,144.38999938964844,143.8800048828125,144.3300018310547,116.26138305664062,107272100
2012-09-10,144.19000244140625,144.44000244140625,143.4600067138672,143.50999450683594,115.60082244873047,86458500
2012-09-11,143.60000610351562,144.3699951171875,143.55999755859375,143.91000366210938,115.92306518554688,88760000
2012-09-12,144.38999938964844,144.5500030517578,143.89999389648438,144.38999938964844,116.30970001220703,87640900
2012-09-13,144.3699951171875,147.0399932861328,143.99000549316406,146.58999633789062,118.08184051513672,225470200
2012-09-14,146.8800048828125,148.11000061035156,146.75999450683594,147.24000549316406,118.60546875,169777000
2012-09-17,146.94000244140625,147.19000244140625,146.3699951171875,146.74000549316406,118.20271301269531,119427800
2012-09-18,146.49000549316406,146.80999755859375,146.25,146.6199951171875,118.10599517822266,98326600
2012-09-19,146.7899932861328,147.1699981689453,146.41000366210938,146.6999969482422,118.17044830322266,128318300
2012-09-20,146.02999877929688,146.7899932861328,145.6300048828125,146.7100067138672,118.17854309082031,154009800
2012-09-21,146.63999938964844,146.6699981689453,145.80999755859375,145.8699951171875,118.12911987304688,108737500
2012-09-24,145.14999389648438,145.97999572753906,145.0399932861328,145.64999389648438,117.95098114013672,95682000
2012-09-25,145.9600067138672,146.24000549316406,144.05999755859375,144.10000610351562,116.69572448730469,133165200
2012-09-26,144.07000732421875,144.11000061035156,142.9499969482422,143.2899932861328,116.03978729248047,146502200
2012-09-27,143.88999938964844,144.97000122070312,143.50999450683594,144.63999938964844,117.13306427001953,111830300
2012-09-28,144.08999633789062,144.55999755859375,143.4600067138672,143.97000122070312,116.59049224853516,150696100
2012-10-01,144.52000427246094,145.69000244140625,144.00999450683594,144.35000610351562,116.8981704711914,135911200
2012-10-02,144.9199981689453,145.14999389648438,143.8300018310547,144.5,117.01969146728516,113422200
2012-10-03,144.88999938964844,145.42999267578125,144.1300048828125,145.08999633789062,117.49744415283203,121283100
